HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.text,Answer.sentiment.label,Approve,Reject
3D5G8J4N593V5ZCK0HSNL5XOQF4TVN,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:35 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:35 PST 2020,,,3R0T90IZ1SBXO5I8F23DLEPW52XCGV,A3JLE2LJ5I17E2,Submitted,Tue Feb 25 16:16:09 PST 2020,Tue Feb 25 16:16:13 PST 2020,Thu Feb 27 16:16:13 PST 2020,,,,4,0% (0/0),0% (0/0),0% (0/0),A sit in at Syracuse University entered its fourth day on Thursday as dozens of students from the activist group #NotAgainSU continued to lash out at the universitys faculty over what they say are hate crimes continuing on campus According to the schools Department of Public Safety eight bias incidents have been investigated since early December  In a recent case two African American students reported racial slurs shouted toward them as they walked to class earlier this month Swastikas drawn with graffiti were also found inside the school library and a popular campus restroom  The FBI launched an investigation into campus racism homophobia and anti Semitic graffiti in November after several similar incidents were reported But students say their investigation didnt lead to any changes,Conservative,,
3D5G8J4N593V5ZCK0HSNL5XOQF4TVN,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:35 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:35 PST 2020,,,3UNH76FOCS4AJIFZMXJXVA1C4CPMYJ,A140DPSW275GFR,Submitted,Tue Feb 25 15:57:03 PST 2020,Tue Feb 25 16:12:14 PST 2020,Thu Feb 27 16:12:14 PST 2020,,,,911,100% (1/1),100% (1/1),0% (0/0),A sit in at Syracuse University entered its fourth day on Thursday as dozens of students from the activist group #NotAgainSU continued to lash out at the universitys faculty over what they say are hate crimes continuing on campus According to the schools Department of Public Safety eight bias incidents have been investigated since early December  In a recent case two African American students reported racial slurs shouted toward them as they walked to class earlier this month Swastikas drawn with graffiti were also found inside the school library and a popular campus restroom  The FBI launched an investigation into campus racism homophobia and anti Semitic graffiti in November after several similar incidents were reported But students say their investigation didnt lead to any changes,Liberal,,
3D5G8J4N593V5ZCK0HSNL5XOQF4TVN,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:35 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:35 PST 2020,,,3ZY8KE4ISJ2K03IM9F3U5KHNWWLVQ7,A2XK59FYAFO9EX,Submitted,Tue Feb 25 16:10:37 PST 2020,Tue Feb 25 16:10:53 PST 2020,Thu Feb 27 16:10:53 PST 2020,,,,16,0% (0/0),0% (0/0),0% (0/0),A sit in at Syracuse University entered its fourth day on Thursday as dozens of students from the activist group #NotAgainSU continued to lash out at the universitys faculty over what they say are hate crimes continuing on campus According to the schools Department of Public Safety eight bias incidents have been investigated since early December  In a recent case two African American students reported racial slurs shouted toward them as they walked to class earlier this month Swastikas drawn with graffiti were also found inside the school library and a popular campus restroom  The FBI launched an investigation into campus racism homophobia and anti Semitic graffiti in November after several similar incidents were reported But students say their investigation didnt lead to any changes,Liberal,,
3JU8CV4BRKB2NNAGIOXPL32J5JMOPB,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:31 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:31 PST 2020,,,3A1PQ49WVHGR1Y3LJBWBPII6G5J1HT,A3GUJ6JD25FX7O,Submitted,Tue Feb 25 16:13:17 PST 2020,Tue Feb 25 16:13:28 PST 2020,Thu Feb 27 16:13:28 PST 2020,,,,11,0% (0/0),0% (0/0),0% (0/0),The commanding officer of the US Navy supercarrier the USS Nimitz has revealed his crew has an obligation to make sure the airspace is clear of UFOs  In an exclusive interview with DailyMailcom Captain Max Clark said its important his ship and everybody on it is kept safe from Unidentified Aerial Phenomenon  UAP    the term for UFOs used by the Navy This comes just weeks after the Office of Naval Intelligence revealed the existence of a classified unreleased video relating to the Nimitz carrier groups 2004 encounters with a Tic Tac shaped UFO The existence of the video was revealed in a response to a Freedom of Information Act request made by researcher Christian Lambright and published by Lambrights friend Paul Dean,Neutral,,
3JU8CV4BRKB2NNAGIOXPL32J5JMOPB,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:31 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:31 PST 2020,,,3OLQQLKKNSOMC5SNJZUB8FHFI6PJEX,ABL3H3O3BI8ZD,Submitted,Tue Feb 25 16:01:02 PST 2020,Tue Feb 25 16:01:45 PST 2020,Thu Feb 27 16:01:45 PST 2020,,,,43,0% (0/0),0% (0/0),0% (0/0),The commanding officer of the US Navy supercarrier the USS Nimitz has revealed his crew has an obligation to make sure the airspace is clear of UFOs  In an exclusive interview with DailyMailcom Captain Max Clark said its important his ship and everybody on it is kept safe from Unidentified Aerial Phenomenon  UAP    the term for UFOs used by the Navy This comes just weeks after the Office of Naval Intelligence revealed the existence of a classified unreleased video relating to the Nimitz carrier groups 2004 encounters with a Tic Tac shaped UFO The existence of the video was revealed in a response to a Freedom of Information Act request made by researcher Christian Lambright and published by Lambrights friend Paul Dean,Liberal,,
3JU8CV4BRKB2NNAGIOXPL32J5JMOPB,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:31 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:31 PST 2020,,,3PJUZCGDJ6FGXS5NKKHYRB7QBYG98U,A2Y5ZQV27N0D0Z,Submitted,Tue Feb 25 16:03:51 PST 2020,Tue Feb 25 16:04:14 PST 2020,Thu Feb 27 16:04:14 PST 2020,,,,23,0% (0/0),0% (0/0),0% (0/0),The commanding officer of the US Navy supercarrier the USS Nimitz has revealed his crew has an obligation to make sure the airspace is clear of UFOs  In an exclusive interview with DailyMailcom Captain Max Clark said its important his ship and everybody on it is kept safe from Unidentified Aerial Phenomenon  UAP    the term for UFOs used by the Navy This comes just weeks after the Office of Naval Intelligence revealed the existence of a classified unreleased video relating to the Nimitz carrier groups 2004 encounters with a Tic Tac shaped UFO The existence of the video was revealed in a response to a Freedom of Information Act request made by researcher Christian Lambright and published by Lambrights friend Paul Dean,Conservative,,
3JU8CV4BRKB2NNAGIOXPL32J5JMOPB,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:31 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:31 PST 2020,,,3SEPORI8WNY9M7GFLGVB0QFEGP6AZG,A317G7X02QTEM0,Submitted,Tue Feb 25 16:17:28 PST 2020,Tue Feb 25 16:17:33 PST 2020,Thu Feb 27 16:17:33 PST 2020,,,,5,0% (0/0),0% (0/0),0% (0/0),The commanding officer of the US Navy supercarrier the USS Nimitz has revealed his crew has an obligation to make sure the airspace is clear of UFOs  In an exclusive interview with DailyMailcom Captain Max Clark said its important his ship and everybody on it is kept safe from Unidentified Aerial Phenomenon  UAP    the term for UFOs used by the Navy This comes just weeks after the Office of Naval Intelligence revealed the existence of a classified unreleased video relating to the Nimitz carrier groups 2004 encounters with a Tic Tac shaped UFO The existence of the video was revealed in a response to a Freedom of Information Act request made by researcher Christian Lambright and published by Lambrights friend Paul Dean,Conservative,,
3JU8CV4BRKB2NNAGIOXPL32J5JMOPB,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:31 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:31 PST 2020,,,3U088ZLJVKS9RZDSIREBCG9JQ1R0WQ,A3JLE2LJ5I17E2,Submitted,Tue Feb 25 16:19:59 PST 2020,Tue Feb 25 16:20:03 PST 2020,Thu Feb 27 16:20:03 PST 2020,,,,4,0% (0/0),0% (0/0),0% (0/0),The commanding officer of the US Navy supercarrier the USS Nimitz has revealed his crew has an obligation to make sure the airspace is clear of UFOs  In an exclusive interview with DailyMailcom Captain Max Clark said its important his ship and everybody on it is kept safe from Unidentified Aerial Phenomenon  UAP    the term for UFOs used by the Navy This comes just weeks after the Office of Naval Intelligence revealed the existence of a classified unreleased video relating to the Nimitz carrier groups 2004 encounters with a Tic Tac shaped UFO The existence of the video was revealed in a response to a Freedom of Information Act request made by researcher Christian Lambright and published by Lambrights friend Paul Dean,Neutral,,
3VI0PC2ZAXJ7WWC74F76FGOM7IVOXZ,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:35 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:35 PST 2020,,,384PI804XS0GKIWJYM4AFR6YKOTS01,A3JLE2LJ5I17E2,Submitted,Tue Feb 25 16:14:10 PST 2020,Tue Feb 25 16:14:14 PST 2020,Thu Feb 27 16:14:14 PST 2020,,,,4,0% (0/0),0% (0/0),0% (0/0),A sonic boom was sent across Essex and the surrounding areas after the Jet2 plane  which had left Stansted Airport for Dalaman  Turkey  had to return to the airport,Conservative,,
3VI0PC2ZAXJ7WWC74F76FGOM7IVOXZ,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:35 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:35 PST 2020,,,3M0NZ3JDP1XCG14YQK4USFZSOB45Z4,ABL3H3O3BI8ZD,Submitted,Tue Feb 25 16:07:19 PST 2020,Tue Feb 25 16:07:23 PST 2020,Thu Feb 27 16:07:23 PST 2020,,,,4,0% (0/0),0% (0/0),0% (0/0),A sonic boom was sent across Essex and the surrounding areas after the Jet2 plane  which had left Stansted Airport for Dalaman  Turkey  had to return to the airport,Conservative,,
3VI0PC2ZAXJ7WWC74F76FGOM7IVOXZ,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:35 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:35 PST 2020,,,3MX2NQ3YC9TNB64JP2G9VUJHGB5X5Y,A2Y5ZQV27N0D0Z,Submitted,Tue Feb 25 16:04:37 PST 2020,Tue Feb 25 16:04:45 PST 2020,Thu Feb 27 16:04:45 PST 2020,,,,8,0% (0/0),0% (0/0),0% (0/0),A sonic boom was sent across Essex and the surrounding areas after the Jet2 plane  which had left Stansted Airport for Dalaman  Turkey  had to return to the airport,Neutral,,
3VI0PC2ZAXJ7WWC74F76FGOM7IVOXZ,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:35 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:35 PST 2020,,,3R08VXYT7CUN9ADC3QZKRVJ6YFW7WW,A3LE1BIVORW3VR,Submitted,Tue Feb 25 16:16:21 PST 2020,Tue Feb 25 16:42:08 PST 2020,Thu Feb 27 16:42:08 PST 2020,,,,1547,0% (0/0),0% (0/0),0% (0/0),A sonic boom was sent across Essex and the surrounding areas after the Jet2 plane  which had left Stansted Airport for Dalaman  Turkey  had to return to the airport,Neutral,,
3VI0PC2ZAXJ7WWC74F76FGOM7IVOXZ,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:35 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:35 PST 2020,,,3YT88D1N08XEDRI8C0DRQ3DV660K37,A2YXL5GQ3LZUY0,Submitted,Tue Feb 25 16:05:57 PST 2020,Tue Feb 25 16:06:07 PST 2020,Thu Feb 27 16:06:07 PST 2020,,,,10,0% (0/0),0% (0/0),0% (0/0),A sonic boom was sent across Essex and the surrounding areas after the Jet2 plane  which had left Stansted Airport for Dalaman  Turkey  had to return to the airport,Neutral,,
3LN3BXKGCZU4FJQJ6RYC8O1D7UYGWB,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:31 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:31 PST 2020,,,31QNSG6A5RSCJ9HU5NJEDFGKG8T87I,A3LE1BIVORW3VR,Submitted,Tue Feb 25 16:16:55 PST 2020,Tue Feb 25 17:15:48 PST 2020,Thu Feb 27 17:15:48 PST 2020,,,,3533,0% (0/0),0% (0/0),0% (0/0),The controversial sourcing of lithium ion batteries briefly took center stage at the Democratic presidential debate in Las Vegas Nevada on Wednesday night in a question directed at Sen Elizabeth Warren  D MA     The tension here in this state is between people who want renewable energy and people who want conservation on public lands  said moderator Jon Ralston He pointed out that Warren had pledged to sign an executive order to stop drilling on public lands on her first day in office  You ve got to have lithium you ve got to have copper for renewable energy How do you do that?  he asked Warren  Nevada has a huge reserve of lithium on public land Switching to electric powered vehicles and solar energy will be a big piece of the puzzle when it comes to the US weaning itself off planet heating fossil fuels That technology requires lithium ion batteries and Nevada has a huge reserve of lithium on public land,Neutral,,
3LN3BXKGCZU4FJQJ6RYC8O1D7UYGWB,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:31 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:31 PST 2020,,,36H9ULYP62TEIJSJEAEHQX2FU75JFG,A3GUJ6JD25FX7O,Submitted,Tue Feb 25 16:13:06 PST 2020,Tue Feb 25 16:13:17 PST 2020,Thu Feb 27 16:13:17 PST 2020,,,,11,0% (0/0),0% (0/0),0% (0/0),The controversial sourcing of lithium ion batteries briefly took center stage at the Democratic presidential debate in Las Vegas Nevada on Wednesday night in a question directed at Sen Elizabeth Warren  D MA     The tension here in this state is between people who want renewable energy and people who want conservation on public lands  said moderator Jon Ralston He pointed out that Warren had pledged to sign an executive order to stop drilling on public lands on her first day in office  You ve got to have lithium you ve got to have copper for renewable energy How do you do that?  he asked Warren  Nevada has a huge reserve of lithium on public land Switching to electric powered vehicles and solar energy will be a big piece of the puzzle when it comes to the US weaning itself off planet heating fossil fuels That technology requires lithium ion batteries and Nevada has a huge reserve of lithium on public land,Neutral,,
3LN3BXKGCZU4FJQJ6RYC8O1D7UYGWB,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:31 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:31 PST 2020,,,36WLNQG78Z9GUMUBV7HUARY2A1IBE6,A3JLE2LJ5I17E2,Submitted,Tue Feb 25 16:18:46 PST 2020,Tue Feb 25 16:18:50 PST 2020,Thu Feb 27 16:18:50 PST 2020,,,,4,0% (0/0),0% (0/0),0% (0/0),The controversial sourcing of lithium ion batteries briefly took center stage at the Democratic presidential debate in Las Vegas Nevada on Wednesday night in a question directed at Sen Elizabeth Warren  D MA     The tension here in this state is between people who want renewable energy and people who want conservation on public lands  said moderator Jon Ralston He pointed out that Warren had pledged to sign an executive order to stop drilling on public lands on her first day in office  You ve got to have lithium you ve got to have copper for renewable energy How do you do that?  he asked Warren  Nevada has a huge reserve of lithium on public land Switching to electric powered vehicles and solar energy will be a big piece of the puzzle when it comes to the US weaning itself off planet heating fossil fuels That technology requires lithium ion batteries and Nevada has a huge reserve of lithium on public land,Neutral,,
3LN3BXKGCZU4FJQJ6RYC8O1D7UYGWB,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:31 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:31 PST 2020,,,3ND9UOO81K1MOV2E7K0UA017TZ2LWK,A28JGET2XTPRG5,Submitted,Tue Feb 25 16:28:36 PST 2020,Tue Feb 25 16:28:53 PST 2020,Thu Feb 27 16:28:53 PST 2020,,,,17,0% (0/0),0% (0/0),0% (0/0),The controversial sourcing of lithium ion batteries briefly took center stage at the Democratic presidential debate in Las Vegas Nevada on Wednesday night in a question directed at Sen Elizabeth Warren  D MA     The tension here in this state is between people who want renewable energy and people who want conservation on public lands  said moderator Jon Ralston He pointed out that Warren had pledged to sign an executive order to stop drilling on public lands on her first day in office  You ve got to have lithium you ve got to have copper for renewable energy How do you do that?  he asked Warren  Nevada has a huge reserve of lithium on public land Switching to electric powered vehicles and solar energy will be a big piece of the puzzle when it comes to the US weaning itself off planet heating fossil fuels That technology requires lithium ion batteries and Nevada has a huge reserve of lithium on public land,Conservative,,
3LN3BXKGCZU4FJQJ6RYC8O1D7UYGWB,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:31 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:31 PST 2020,,,3VD82FOHKQNLGIZ63LGLQNYYWOMOCS,ABL3H3O3BI8ZD,Submitted,Tue Feb 25 16:01:46 PST 2020,Tue Feb 25 16:01:49 PST 2020,Thu Feb 27 16:01:49 PST 2020,,,,3,0% (0/0),0% (0/0),0% (0/0),The controversial sourcing of lithium ion batteries briefly took center stage at the Democratic presidential debate in Las Vegas Nevada on Wednesday night in a question directed at Sen Elizabeth Warren  D MA     The tension here in this state is between people who want renewable energy and people who want conservation on public lands  said moderator Jon Ralston He pointed out that Warren had pledged to sign an executive order to stop drilling on public lands on her first day in office  You ve got to have lithium you ve got to have copper for renewable energy How do you do that?  he asked Warren  Nevada has a huge reserve of lithium on public land Switching to electric powered vehicles and solar energy will be a big piece of the puzzle when it comes to the US weaning itself off planet heating fossil fuels That technology requires lithium ion batteries and Nevada has a huge reserve of lithium on public land,Conservative,,
385MDVINFBEE6LGKEXJF51TTZMFWJV,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:35 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:35 PST 2020,,,32Q90QCQ1SKHNPY51KUN9UHSXVQEKS,A2XK59FYAFO9EX,Submitted,Tue Feb 25 16:05:09 PST 2020,Tue Feb 25 16:05:14 PST 2020,Thu Feb 27 16:05:14 PST 2020,,,,5,0% (0/0),0% (0/0),0% (0/0),A Staten Island man is set to plead guilty Thursday to charges he tried to bribe college basketball players to fix games his attorney said  Federal prosecutors said that Benjamin Bifalco concocted a scheme to fix an NCAA college basketball game Investigators learned of the alleged crime in December 2018 as part of an organized crime investigation Bifalco 25 allegedly has purported ties to the Colombo crime family and was caught on an FBI wiretap telling a family capo about a plan to pay thousands of dollars to players of an unnamed team according to his indictment,Liberal,,
385MDVINFBEE6LGKEXJF51TTZMFWJV,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:35 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:35 PST 2020,,,3A4TN5196KHBO1DJZ8LV6E1XK2BHC0,A28JGET2XTPRG5,Submitted,Tue Feb 25 16:29:07 PST 2020,Tue Feb 25 16:29:18 PST 2020,Thu Feb 27 16:29:18 PST 2020,,,,11,0% (0/0),0% (0/0),0% (0/0),A Staten Island man is set to plead guilty Thursday to charges he tried to bribe college basketball players to fix games his attorney said  Federal prosecutors said that Benjamin Bifalco concocted a scheme to fix an NCAA college basketball game Investigators learned of the alleged crime in December 2018 as part of an organized crime investigation Bifalco 25 allegedly has purported ties to the Colombo crime family and was caught on an FBI wiretap telling a family capo about a plan to pay thousands of dollars to players of an unnamed team according to his indictment,Neutral,,
